cota cotb p flp localx localy pT hittime PID
-7.06638 17.19713 0.00634 0 -14.76479 26.53458 0.00622 0.93649 11
-1.45313 60.46756 0.00634 0 -24.22088 -18.43887 0.00622 0.95068 11
6.53042 18.04607 0.00634 0 21.21552 -21.44423 0.00622 0.92228 11
0.67896 14.74085 0.00634 0 -30.16500 -2.11250 0.00622 0.93120 11
-1.91395 26.10538 0.00634 0 2.24268 -30.16500 0.00622 0.91901 11
2.96293 109.02082 0.00210 0 7.85789 -29.39552 0.00208 0.98254 11
-0.03298 87.19147 0.00190 0 -10.81557 -28.17040 0.00179 3.20953 11
-1.32369 337.08751 0.00634 0 -13.34490 -27.12272 0.00622 8.10503 11
26.10399 28.24452 0.00634 0 -13.54897 27.03819 0.00622 0.93391 11
0.16326 112.65847 0.00634 0 -28.29130 -10.52370 0.00622 0.99846 11
-1.57881 89.75061 0.00634 0 6.36816 30.01258 0.00622 0.92088 11
2.52268 22.62556 0.00634 0 19.65178 -23.00797 0.00622 0.80099 11
2.22834 26.29227 0.00634 0 -21.37914 21.28061 0.00622 0.93283 11
-1.49381 40.81675 0.00634 0 -5.96105 -30.18121 0.00622 3.44327 11
-0.77642 103.55673 0.00284 0 -15.37034 -26.28376 0.00145 1.09309 11
0.40811 168.44187 0.00284 0 -18.33164 24.32812 0.00145 1.51008 11
-5.39271 55.96775 0.00284 0 17.63138 25.02837 0.00145 1.18613 11
7.83980 23.79067 0.00051 0 30.15032 -1.59204 0.00009 1.28259 22
-0.06031 49.06200 0.00763 0 -27.21063 13.13267 0.00732 1.10592 11
3.83389 385.25658 0.00025 0 26.23558 -15.48500 0.00012 0.05512 22
0.29922 13.98353 0.03949 0 -26.18063 -15.61931 0.00288 0.92351 11
1.52192 5.48688 0.00962 0 26.31459 15.29591 0.00956 0.64777 11
0.44708 884.50907 0.00144 0 30.19000 3.88586 0.00130 1.41805 11
2.73603 7.39860 0.00962 0 30.16500 -2.22331 0.00956 0.66521 11
-2.08820 5.82039 0.00962 0 22.60030 -20.05945 0.00956 0.64670 11
0.64153 7.67139 0.00962 0 -17.72405 -24.93570 0.00956 0.60688 11
0.35620 5.39648 0.00962 0 -14.76573 -26.53420 0.00956 0.64656 11
6.90155 5.91148 0.00962 0 30.16500 -2.73780 0.00956 0.64568 11
54.43069 5.42940 0.00962 0 -30.16500 1.78332 0.00956 0.64362 11
2.28937 37.33014 0.00962 0 30.16500 -3.26520 0.00956 2.52654 11
-0.16539 6.12948 0.00962 0 -4.62198 30.16500 0.00956 0.63767 11
0.25175 5.52718 0.00962 0 -12.14430 -27.62003 0.00956 0.65198 11
1.83141 5.37237 0.00962 0 26.36509 15.17400 0.00956 0.71316 11
3.64280 6.51276 0.00962 0 30.16500 3.71144 0.00956 0.64366 11
0.86447 5.47963 0.00962 0 19.77313 22.88662 0.00956 0.63568 11
6.17158 5.45435 0.00962 0 -30.16500 -1.23296 0.00956 0.82106 11
-0.52994 5.56334 0.00962 0 12.33093 -27.54272 0.00956 0.63743 11
0.87038 5.45132 0.00962 0 18.39624 24.26351 0.00956 0.63414 11
0.61761 5.58660 0.00962 0 -15.78866 -26.87109 0.00956 0.64592 11
-0.49518 5.55015 0.00962 0 -12.88376 27.31373 0.00956 0.63777 11
-0.27325 253.86583 0.00030 0 5.80170 -30.17246 0.00011 0.62834 22
0.22963 232.48282 0.00036 0 6.45368 -30.16500 0.00025 -0.18610 22
-0.14662 147.24708 0.00426 0 18.52618 24.13357 0.00320 4.54225 11
0.39347 1159.58437 0.00202 0 -3.90081 30.14000 0.00119 2.01682 11
-13.85541 792.82716 0.00118 0 -1.08563 -30.14000 0.00088 0.42176 22
0.71585 4.83139 0.01068 0 19.01137 23.64839 0.01053 0.55963 -11
-3.50554 4.90587 0.01068 0 29.08330 -8.61165 0.01053 0.55912 -11
5.15872 4.99765 0.01068 0 -30.16500 -2.69156 0.01053 0.55941 -11
1.32243 5.00271 0.01068 0 25.07368 18.29173 0.01053 0.55989 -11
0.50644 5.10889 0.01068 0 -11.47323 -27.89799 0.01053 0.56472 -11
3.39841 5.09108 0.01068 0 -30.16500 -4.67193 0.01053 0.55841 -11
-2.12502 4.82862 0.01068 0 26.82343 -14.06745 0.01053 0.55953 -11
-0.76232 14.83201 0.00399 0 26.33109 -16.32866 0.00371 1.49246 11
0.28789 4.89565 0.01068 0 -10.51861 -28.29341 0.01053 0.55871 -11
2.29402 4.95324 0.01068 0 28.24616 10.63269 0.01053 0.55893 -11
-2.92232 4.83611 0.01068 0 -27.54531 12.32467 0.01053 0.55839 -11
1.93457 4.88692 0.01068 0 27.41833 12.63124 0.01053 0.55653 -11
1.82632 4.88725 0.01068 0 27.38066 12.72218 0.01053 0.55878 -11
-0.13060 4.88743 0.01068 0 5.45603 -30.16500 0.01053 0.56036 -11
-1.09985 4.83486 0.01068 0 -20.69601 21.96374 0.01053 0.55848 -11
1.68163 4.88503 0.01068 0 26.91066 13.85686 0.01053 0.55696 -11
-3.17465 5.02814 0.01068 0 30.17041 -5.98712 0.01053 0.56015 -11
0.21498 5.03116 0.01068 0 6.16356 30.09733 0.01053 0.56140 -11
-0.78995 4.87701 0.01068 0 18.28282 -24.37694 0.01053 0.55945 -11
-1.75206 4.92148 0.01068 0 24.96900 -17.69076 0.01053 0.56030 -11
1.97852 4.84544 0.01068 0 25.68378 16.81882 0.01053 0.56092 -11
-65.79055 4.91329 0.01068 0 30.16500 -1.47066 0.01053 0.55829 -11
-5.21520 4.95289 0.01068 0 28.94706 -8.94055 0.01053 0.55942 -11
-1.34191 5.11973 0.01068 0 -22.82793 19.83182 0.01053 0.55922 -11
-0.31717 48.06111 0.00059 0 3.75531 -30.18151 0.00041 0.82240 22
0.74498 79.33795 0.00540 0 5.71549 30.29640 0.00132 -0.07493 11
-0.47793 27.94485 0.01090 0 -10.89366 -28.13806 0.00529 -0.09505 11
-1.10996 255.44666 0.00059 0 18.57465 -24.08587 0.00035 -0.12104 22
0.90988 22.27183 0.00374 0 26.09807 15.81864 0.00339 0.50906 -11
1.76596 52.51051 0.00523 0 25.58609 17.05465 0.00459 0.44491 22
-0.50535 8.08283 0.00040 0 22.11796 20.55949 0.00037 0.40539 22
-0.27686 949.80679 0.00040 0 -6.55763 30.14925 0.00037 0.40811 22
0.25716 123.32887 0.00247 0 12.67852 27.40205 0.00090 -0.15743 11
-0.97645 102.95948 0.00116 0 -26.30566 15.31746 0.00073 -0.06633 22
0.34427 158.38194 0.01257 0 14.83171 -26.52010 0.01215 0.76263 22
-14.20955 54.74679 0.01270 0 -28.42310 -10.20552 0.00784 2.76607 -11
-0.98900 83.42101 0.00086 0 10.04196 -28.49084 0.00017 0.67297 22
-1.93175 200.39872 0.00028 0 -12.48222 -27.45368 0.00017 0.64985 22
0.01386 24.93620 0.00451 0 -10.81781 -28.16948 0.00395 1.21600 11
1.45901 151.55667 0.00451 0 -28.41362 10.22839 0.00395 1.31769 11
0.04518 231.35563 0.00118 0 -16.10152 25.98089 0.00107 0.24982 22
0.10786 587.32600 0.00113 0 3.36740 30.16500 0.00073 0.97230 22
-2.04993 175.05684 0.00276 0 30.16500 2.34951 0.00054 1.71689 11
-2.44345 13.42964 0.00864 0 -29.52120 7.55447 0.00854 2.05351 -11
-1.16342 7.67776 0.00864 0 26.87585 -13.94091 0.00854 2.90166 -11
-0.99074 26.33256 0.00864 0 22.10598 -20.55377 0.00854 2.34150 -11
0.81795 44.98914 0.00864 0 -13.83785 26.91854 0.00854 8.66531 -11
0.57109 89.32527 0.00277 0 -10.13774 -28.45117 0.00272 6.27400 -11
-1.47224 265.48229 0.00252 0 -2.12799 -30.16500 0.00242 1.88490 11
74.46161 260.96764 0.00154 0 29.40756 7.82882 0.00023 1.08674 11
-8.55621 102.20582 0.00154 0 -30.16500 -2.15607 0.00023 1.28584 11
-0.19052 172.97217 0.00154 0 30.14015 2.23551 0.00023 1.06284 11
5.70372 480.45202 0.00036 0 23.29478 19.36497 0.00008 1.02630 22
2.34987 268.83308 0.00036 0 -16.82750 -25.85087 0.00008 1.03444 22
-1.82952 79.68357 0.00188 0 30.16500 -3.56961 0.00103 0.00508 22
84.41985 145.35082 0.00097 0 -11.51296 27.86013 0.00021 1.00200 22
1.14371 22.85215 0.00271 0 -21.43160 -21.22815 0.00232 0.57256 11
1.90267 545.81058 0.00051 0 1.83131 -30.15463 0.00019 0.53445 22
-0.21996 9.97328 0.01480 0 -17.17997 25.53419 0.00896 -0.02333 -11
-0.34779 11.43489 0.01480 0 -18.17173 24.48802 0.00896 -0.02510 -11
1.28727 10.35442 0.01480 0 16.87735 25.78240 0.00896 -0.02336 -11
-1.02311 10.02716 0.01480 0 26.49967 -14.84907 0.00896 -0.02615 -11
-0.40916 9.15702 0.01480 0 18.50319 -24.15656 0.00896 -0.02561 -11
1.65332 8.33915 0.01480 0 23.96754 18.69222 0.00896 -0.02581 -11
0.60102 9.69696 0.01480 0 7.41707 29.57811 0.00896 -0.02518 -11
-0.21111 8.92648 0.01480 0 -12.92848 27.29521 0.00896 -0.02691 -11
1.52679 8.68915 0.01480 0 17.43591 25.22384 0.00896 -0.02422 -11
-4.06351 8.18416 0.01480 0 30.16500 -1.38320 0.00896 -0.02687 -11
0.91363 9.02513 0.01480 0 -13.84044 -26.91746 0.00896 -0.02646 -11
-0.47996 10.82676 0.01480 0 -21.22130 21.43846 0.00896 -0.02705 -11
2.83952 10.41103 0.01480 0 -22.20012 -20.45963 0.00896 -0.02684 -11
0.82279 10.07259 0.01480 0 11.42015 27.91998 0.00896 -0.02737 -11
-0.82576 5.62426 0.01480 0 30.47957 -5.24074 0.00896 -0.02277 -11
0.26651 9.64319 0.01480 0 2.29779 -30.16500 0.00896 -0.02669 -11
-4.28878 10.02611 0.01480 0 30.16500 0.50946 0.00896 -0.02702 -11
-9.41999 9.08312 0.01480 0 30.16500 5.38457 0.00896 -0.02452 -11
-0.08140 10.08445 0.01480 0 9.83535 -28.57643 0.00896 -0.02672 -11
0.71497 9.31807 0.01480 0 -8.72849 -29.03490 0.00896 -0.02527 -11
-1.75748 8.69406 0.01480 0 -29.53462 7.52205 0.00896 -0.02528 -11
-0.06585 83.66601 0.00042 0 -22.08340 20.54430 0.00022 -0.14507 22
-1.12949 381.20428 0.00086 0 26.84096 -14.02548 0.00054 -0.14746 22
0.38462 41.67333 0.00142 0 13.96443 26.86610 0.00106 -0.11940 -11
0.28326 61.79459 0.00300 0 14.00461 26.84946 0.00155 -0.11845 22
1.48338 3.97149 0.01300 0 -26.01361 -16.02253 0.01296 0.26097 11
-0.34053 3.90455 0.01300 0 -9.14828 28.86102 0.01296 0.26059 11
71.54021 100.68075 0.00159 0 -7.97162 29.34841 0.00159 0.53119 11
1.41366 3.96567 0.01300 0 25.45936 17.36062 0.01296 0.25825 11
3.17677 3.93375 0.01300 0 -27.84342 -11.60499 0.01296 0.25348 11
-0.90162 3.90371 0.01300 0 19.91412 -22.74563 0.01296 0.26018 11
1.79553 3.97313 0.01300 0 -26.32264 -15.27647 0.01296 0.25994 11
-0.61063 3.97907 0.01300 0 -15.68726 26.15249 0.01296 0.26140 11
0.39768 61.30868 0.00191 0 -13.76908 26.94702 0.00158 0.27078 11
-1.17756 3.95327 0.01300 0 -22.57109 20.08866 0.01296 0.26082 11
-0.46342 3.92089 0.01300 0 -15.29411 26.31533 0.01296 0.25966 11
-0.47584 4.01767 0.01300 0 11.67029 -27.81637 0.01296 0.10413 11
-0.37574 3.95437 0.01300 0 -10.82494 28.16652 0.01296 0.10147 11
-2.15220 13.49414 0.00426 0 -22.10693 20.55282 0.00417 1.68904 11
-8.06970 3.89897 0.01300 0 -30.16500 3.19907 0.01296 0.26045 11
1.42562 3.97578 0.01300 0 25.61612 16.98215 0.01296 0.25873 11
-2.17010 3.94849 0.01300 0 -26.69100 14.38717 0.01296 0.26011 11
0.03980 3.96011 0.01300 0 1.76007 30.16500 0.01296 0.25976 11
-0.39127 3.88508 0.01300 0 -10.79159 28.18034 0.01296 0.26163 11
0.55199 3.91213 0.01300 0 -13.18066 -27.19075 0.01296 0.26119 11
-0.65832 3.96776 0.01300 0 17.14166 -25.55005 0.01296 0.25831 11
-23.59563 3.88572 0.01300 0 30.16500 -1.43526 0.01296 0.25927 11
2.69426 44.29622 0.00381 0 24.22074 -18.43902 0.00338 0.86460 11
-0.17458 3.96679 0.01300 0 5.65103 -30.16500 0.01296 0.25898 11
0.06453 3.88737 0.01300 0 1.99756 30.16500 0.01296 0.26039 11
-1.48479 3.97746 0.01300 0 26.97213 -15.68763 0.01296 0.25717 11
-0.37472 3.91752 0.01300 0 -8.33144 29.19937 0.01296 0.26072 11
3.67112 513.34435 0.00016 0 -29.94008 6.60153 0.00014 0.06718 22
0.35848 34.95499 0.02358 0 1.71421 30.16500 0.00193 1.38269 -11
2.16234 47.60721 0.00051 0 -26.93973 13.82152 0.00030 0.58278 22
0.40733 33.30663 0.00254 0 23.60782 19.05194 0.00200 1.09883 11
-0.76264 44.45785 0.00593 0 4.99763 30.58027 0.00211 0.82833 -11
1.26012 74.53615 0.00593 0 8.62612 -29.07730 0.00211 0.81166 -11
0.04027 22.83886 0.00593 0 1.46620 -30.16500 0.00211 0.97770 -11
-1.22364 40.65308 0.00593 0 30.16500 3.24326 0.00211 1.04700 -11
-1.77141 22.91786 0.00145 0 -13.64827 27.02136 0.00066 0.18725 11
122.98811 7.44971 0.00763 0 -29.67987 7.17140 0.00745 0.48198 11
1.35834 7.12212 0.00763 0 -28.94492 -8.94574 0.00745 0.48115 11
-0.10399 8.50783 0.00763 0 6.93396 29.77822 0.00745 0.48216 11
-1.46520 6.87668 0.00763 0 18.61193 -24.04782 0.00745 0.48152 11
0.34792 7.60030 0.00763 0 19.99230 22.66745 0.00745 0.48087 11
-0.32697 7.34601 0.00763 0 -0.59984 30.16500 0.00745 0.48067 11
0.88000 7.78301 0.00763 0 27.32982 12.84493 0.00745 0.48073 11
-2.56544 7.33596 0.00763 0 22.87365 -19.78610 0.00745 0.48096 11
-4.34476 7.03779 0.00763 0 -26.93944 13.78738 0.00745 0.48110 11
-10.31539 7.35887 0.00763 0 27.81745 -11.66767 0.00745 0.48068 11
0.25145 8.11478 0.00763 0 -17.31416 -25.34559 0.00745 0.48260 11
-1.15883 7.76307 0.00763 0 16.23117 -25.92719 0.00745 0.48217 11
-0.06164 7.85941 0.00763 0 -6.26318 -30.05606 0.00745 0.48265 11
0.87190 7.79125 0.00763 0 25.99126 16.07650 0.00745 0.48207 11
-0.59444 7.05424 0.00763 0 9.12293 -28.87152 0.00745 0.48110 11
0.18297 6.95090 0.00763 0 11.87300 27.73240 0.00745 0.48063 11
-1.79034 7.69371 0.00763 0 -20.42580 22.23396 0.00745 0.48077 11
-0.18246 7.01522 0.00763 0 1.05403 30.16500 0.00745 0.48073 11
-4.64030 7.02578 0.00763 0 27.10932 -13.37726 0.00745 0.48086 11
-1.10735 7.96636 0.00763 0 -15.72186 26.13815 0.00745 0.48190 11
-0.71033 7.25319 0.00763 0 -9.66650 28.64636 0.00745 0.48090 11
0.45815 7.26874 0.00763 0 20.98153 21.67823 0.00745 0.48069 11
-1.49463 7.09489 0.00763 0 -18.88674 23.77301 0.00745 0.48137 11
0.59544 28.21204 0.00598 0 30.16500 -1.70156 0.00580 2.19362 11
-0.59224 60.14271 0.00598 0 13.06731 -27.23770 0.00580 2.94457 11
1.18095 16.72218 0.00598 0 30.16500 1.41903 0.00580 1.96014 11
-1.27284 13.88290 0.00598 0 -31.03832 3.89182 0.00580 2.23518 11
-1.32281 65.25681 0.00598 0 -7.90988 30.16500 0.00580 3.76034 11
1.04367 15.38010 0.00598 0 26.08668 15.84613 0.00580 1.92470 11
0.29328 18.20233 0.00598 0 9.63085 -28.66113 0.00580 1.80992 11
-1.79763 126.16032 0.00039 0 -30.17402 2.91936 0.00011 1.09361 22
-2.19017 139.97761 0.00051 0 20.24115 -22.44609 0.00011 0.03924 22
-0.40868 230.33673 0.00051 0 27.18344 13.13299 0.00034 0.53570 22
-3.10464 19.44951 0.00711 0 19.64258 23.01717 0.00447 0.65955 -11
1.30236 614.68100 0.00063 0 -26.87772 13.87107 0.00023 -0.08928 22
0.35402 68.14579 0.00063 0 27.09477 -13.38533 0.00039 0.60712 22
-0.91382 58.56938 0.00236 0 -3.66258 30.16500 0.00074 0.60246 11
1.12776 75.74619 0.00236 0 -30.16500 -6.09238 0.00074 1.15564 11
-2.15391 78.93166 0.00236 0 -24.18090 -18.47885 0.00074 0.09516 11
2.48245 80.44988 0.00236 0 -22.32466 20.33509 0.00074 0.38382 11
0.00801 9.67489 0.00761 0 12.89300 27.30991 0.00634 0.24739 11
-1.27969 9.95279 0.00761 0 -26.84557 14.01401 0.00634 0.11771 11
0.10825 14.24044 0.00761 0 -5.47747 30.16500 0.00634 0.13091 11
0.06008 16.42217 0.00761 0 -4.01339 -30.16500 0.00634 0.04761 11
2.42859 10.05932 0.00761 0 25.85145 16.41401 0.00634 0.11606 11
-79.40750 10.10478 0.00761 0 -26.78347 -14.16393 0.00634 0.10436 11
0.03893 9.54289 0.00761 0 7.15696 -30.16500 0.00634 0.12222 11
-1.44410 13.08947 0.00761 0 -22.38485 20.27490 0.00634 0.19738 11
3.59244 7.96720 0.00761 0 30.16500 -3.26213 0.00634 0.25847 11
-3.10078 7.96697 0.00761 0 -27.49905 12.43636 0.00634 0.25512 11
-0.07720 10.80218 0.00761 0 12.98886 27.27020 0.00634 0.19495 11
0.65010 9.75932 0.00761 0 -7.06794 -29.72273 0.00634 0.25663 11
0.99262 10.91090 0.00761 0 20.03305 22.62671 0.00634 0.12510 11
2.12350 15.91945 0.00761 0 -21.71815 -20.94161 0.00634 0.09765 11
6.39217 9.48470 0.00761 0 -30.16500 -7.12116 0.00634 0.10769 11
-2.38324 15.25164 0.00761 0 28.68185 -9.58083 0.00634 0.12361 11
-1.16564 9.50468 0.00761 0 -18.31724 24.34251 0.00634 0.18690 11
-1.53660 2584.82019 0.00224 0 -26.16796 16.49179 0.00066 0.38584 11
-0.06966 9.68044 0.00761 0 11.00136 -28.09345 0.00634 0.18583 11
-0.76587 11.64937 0.00761 0 -12.71771 27.38251 0.00634 0.12286 11
2.21500 9.18324 0.00761 0 -25.67611 -16.83734 0.00634 0.18166 11
-0.29647 12.15304 0.00761 0 11.03241 -28.08059 0.00634 0.12390 11
1.39046 110.03921 0.00197 0 -30.16646 -5.64361 0.00060 0.27500 22
-12.73590 549.80327 0.00437 0 1.70075 -30.14060 0.00131 -0.03358 22
-2.41016 51.57118 0.00822 0 -30.58001 4.99828 0.00217 0.27583 11
4.80715 37.25064 0.01140 0 -19.49239 23.16737 0.00292 1.08482 11
-7.55333 26.04336 0.00654 0 -28.16701 10.82376 0.00042 1.16055 11
6.53707 26.60740 0.00543 0 29.41905 -7.80107 0.00143 1.42538 11
-1.14338 22.64792 0.00710 0 -0.82056 30.16500 0.00364 1.50873 11
0.36844 58.57453 0.00710 0 -24.69186 -19.21353 0.00364 1.49225 11
0.21716 393.25851 0.00051 0 24.21676 -18.40764 0.00030 0.50739 22
0.65906 728.35221 0.00051 0 -30.85269 4.27464 0.00043 0.32909 22
0.63047 59.00923 0.00808 0 -20.49486 -22.16489 0.00309 -0.18105 11
-1.28449 149.73013 0.00051 0 -26.22450 15.51339 0.00039 -0.12571 22
0.36360 22.37889 0.00289 0 6.29705 30.04204 0.00282 0.48699 11
0.65728 355.62535 0.00045 0 27.15130 13.27591 0.00043 0.39707 22
0.29289 75.40692 0.00605 0 -25.84933 16.81042 0.00561 1.21826 -11
-0.18996 108.00520 0.00294 0 25.54931 -17.11044 0.00287 2.00415 11
0.51134 388.06303 0.00122 0 9.87695 28.55501 0.00069 1.78817 11
12.56086 3.61837 0.00065 0 3.97424 30.17925 0.00064 1.47443 22
0.48962 59.45505 0.00147 0 -20.09883 -22.56092 0.00147 2.10888 11
-1.10651 50.29073 0.00390 0 26.20877 -15.55138 0.00140 3.03566 11
-1.97761 89.05362 0.00390 0 -12.07691 27.64794 0.00140 1.17807 11
-8.84319 2416.79171 0.00390 0 27.51011 -12.40966 0.00140 1.16081 11
0.23525 155.17201 0.00390 0 -28.06879 -11.06089 0.00140 0.95726 11
-1.13996 6.57470 0.00992 0 19.81341 -22.84634 0.00866 0.36982 11
-0.25568 6.95102 0.00992 0 -2.93583 30.16500 0.00866 0.37007 11
0.87470 7.08282 0.00992 0 -25.80478 -16.52668 0.00866 0.37139 11
-3.13953 6.44908 0.00992 0 -26.77154 14.19272 0.00866 0.37005 11
-0.49584 7.73606 0.00992 0 -6.83963 30.16500 0.00866 0.37258 11
1.41544 6.82293 0.00992 0 -27.11522 -13.36301 0.00866 0.36974 11
0.04323 7.03287 0.00992 0 -5.50956 -30.36823 0.00866 0.37226 11
-0.36769 6.89610 0.00992 0 3.64836 -30.16500 0.00866 0.37050 11
3.64884 6.47468 0.00992 0 30.16500 1.72535 0.00866 0.36967 11
0.69013 6.85700 0.00992 0 -20.27720 -22.38255 0.00866 0.36967 11
0.87195 7.10534 0.00992 0 25.23497 17.90233 0.00866 0.37257 11
-0.88631 158.83153 0.00432 0 14.90571 26.47621 0.00242 0.70902 11
1.76578 7.60889 0.00992 0 -30.16500 -7.13586 0.00866 0.37267 11
-0.18936 6.92551 0.00992 0 -1.54269 30.16500 0.00866 0.36968 11
1.24659 6.93916 0.00992 0 26.42027 15.04076 0.00866 0.37040 11
2.41530 6.48090 0.00992 0 29.28843 8.11641 0.00866 0.37038 11
-2.42526 6.14545 0.00992 0 -26.53024 14.77527 0.00866 0.37028 11
-0.28436 6.73346 0.00992 0 -4.08532 30.16500 0.00866 0.37055 11
0.48711 6.88507 0.00992 0 18.19230 24.46746 0.00866 0.37075 11
-0.53759 6.92428 0.00992 0 -7.81435 29.41355 0.00866 0.37055 11
-2.81134 7.09825 0.00992 0 25.14220 -17.51755 0.00866 0.37136 11
1.25467 154.31046 0.00193 0 28.62984 -9.70639 0.00177 1.63332 11
0.49783 6.94243 0.00992 0 -19.09663 -23.56312 0.00866 0.37004 11
0.87958 7.83713 0.00992 0 -25.07502 -18.28850 0.00866 0.37291 11
41.22328 38.50585 0.00347 0 -29.45512 7.74240 0.00156 -0.13370 11
0.64116 12.70503 0.00764 0 -26.46284 -14.93799 0.00762 1.55299 -11
0.90239 11.47796 0.00764 0 -26.26090 -15.42551 0.00762 4.74633 -11
-0.56161 34.69331 0.00339 0 6.94966 -30.16500 0.00319 2.75531 11
-0.96980 11.05043 0.00764 0 -3.29576 30.16500 0.00762 2.12106 -11
0.24995 185.68009 0.00764 0 -11.79343 -27.76536 0.00762 1.92678 -11
-0.59782 18.35291 0.00764 0 30.16500 3.08150 0.00762 1.81279 -11
-1.23101 91.77982 0.03611 0 -30.16500 -2.66858 0.00330 1.15491 -11
-0.59393 55.54206 0.00526 0 10.72218 -28.20909 0.00065 2.46911 11
-0.44553 13.44955 0.01158 0 10.16452 -28.44008 0.00094 1.55134 11
-1.97431 7.25541 0.00813 0 29.41904 -7.80109 0.00759 -0.14401 -11
0.57236 7.29271 0.00813 0 13.37477 27.11035 0.00759 -0.14468 -11
-0.45003 7.46914 0.00813 0 19.24602 -23.41373 0.00759 -0.14433 -11
-1.30193 47.71020 0.00227 0 12.72689 -27.37871 0.00159 1.04522 11
-0.33881 7.22420 0.00813 0 -15.48080 26.23800 0.00759 -0.14386 -11
-3.91236 6.88146 0.00813 0 30.16500 -3.15446 0.00759 -0.14429 -11
-0.54556 7.24633 0.00813 0 -20.29842 22.36133 0.00759 -0.14479 -11
0.99108 6.62841 0.00813 0 17.62809 25.03167 0.00759 -0.14327 -11
0.68992 7.61470 0.00813 0 10.54532 28.28235 0.00759 -0.14485 -11
-2.47875 7.97507 0.00813 0 -30.16500 4.06566 0.00759 -0.14392 -11
-0.70213 6.97119 0.00813 0 25.11616 -17.54359 0.00759 -0.14322 -11
-1.78550 7.16614 0.00813 0 30.28552 -5.70923 0.00759 -0.14263 -11
0.13850 7.32423 0.00813 0 1.30507 -30.16500 0.00759 -0.14481 -11
3.97012 7.38737 0.00813 0 -25.76564 -16.62118 0.00759 -0.14315 -11
0.09832 7.31067 0.00813 0 -2.70198 30.16500 0.00759 -0.14452 -11
4.98114 7.27313 0.00813 0 -26.97142 -13.71018 0.00759 -0.14459 -11
-1.65295 7.26384 0.00813 0 27.63048 -12.11907 0.00759 -0.14491 -11
0.65825 6.89531 0.00813 0 -14.49378 -26.64684 0.00759 -0.14431 -11
3.76538 6.81911 0.00813 0 -26.41517 -15.05309 0.00759 -0.14407 -11
1.43577 6.97397 0.00813 0 -21.23394 -21.42581 0.00759 -0.14492 -11
-0.26577 7.31276 0.00813 0 18.13865 -25.13709 0.00759 -0.14193 -11
0.43469 8.05398 0.00813 0 3.34338 30.16500 0.00759 -0.14424 -11
0.04440 7.09150 0.00813 0 -6.82807 30.16500 0.00759 -0.14208 -11
-1.21991 7.39782 0.00813 0 -27.16157 13.25112 0.00759 -0.14472 -11
2.00187 87.23165 0.00361 0 5.48461 30.37856 0.00056 0.04058 -11
-0.05556 106.44134 0.00242 0 5.44660 30.39430 0.00089 0.03954 11
-0.89303 408.69346 0.00051 0 12.19650 -27.59335 0.00048 0.38342 22
-0.09313 225.79842 0.00104 0 6.33009 -30.14677 0.00099 1.74120 11
17.89183 26.76852 0.00173 0 -30.17533 -5.87870 0.00148 -0.08410 11
0.21460 6.66251 0.01327 0 -5.69026 30.16500 0.00972 -0.10340 -11
27.68007 7.23471 0.01327 0 25.42872 17.43459 0.00972 -0.10272 -11
2.14230 7.45989 0.01327 0 19.30549 23.35427 0.00972 -0.10543 -11
0.00216 7.84025 0.01327 0 -13.97519 26.86165 0.00972 -0.10554 -11
-0.13543 8.04943 0.01327 0 -15.53413 26.21592 0.00972 -0.10456 -11
-4.62386 7.09658 0.01327 0 -30.16500 -5.70369 0.00972 -0.10347 -11
-3.00423 7.51291 0.01327 0 -30.16500 -2.31405 0.00972 -0.10568 -11
1.27303 8.45423 0.01327 0 13.43530 27.08528 0.00972 -0.10556 -11
-1.98969 8.05332 0.01327 0 -30.16500 -0.69045 0.00972 -0.10606 -11
-0.07740 5.95134 0.01327 0 -11.66815 27.81725 0.00972 -0.10610 -11
0.99096 8.01765 0.01327 0 -8.84291 -28.98751 0.00972 -0.10539 -11
8.45118 6.76354 0.01327 0 26.39791 15.09475 0.00972 -0.10484 -11
-0.58886 7.60275 0.01327 0 22.71808 -19.94167 0.00972 -0.10586 -11
-1.94417 8.08226 0.01327 0 -30.16500 2.53033 0.00972 -0.10554 -11
3.94389 7.88556 0.01327 0 -24.43851 -18.22124 0.00972 -0.10450 -11
-1.75217 9.55768 0.01327 0 30.16500 -1.65270 0.00972 -0.10575 -11
1.12220 8.19671 0.01327 0 14.69344 26.56414 0.00972 -0.10514 -11
-0.06332 8.11405 0.01327 0 -14.57021 26.61518 0.00972 -0.10518 -11
0.56120 7.58752 0.01327 0 -3.26925 -30.16500 0.00972 -0.10532 -11
-0.68545 7.25560 0.01327 0 24.37037 -18.28938 0.00972 -0.10453 -11
-0.43875 8.37453 0.01327 0 23.22848 -19.43127 0.00972 -0.10536 -11
-0.71353 8.69521 0.01327 0 26.73045 -14.29194 0.00972 -0.10540 -11
0.67057 555.63275 0.00051 0 -15.94646 -26.69520 0.00051 0.44963 22
-0.21004 14.93424 0.01050 0 15.07564 -26.40583 0.00660 -0.11449 -11
-1.61821 13.52733 0.01050 0 -30.16500 -6.88483 0.00660 -0.11134 -11
2.57189 14.46720 0.01050 0 -22.29172 -20.36803 0.00660 -0.11590 -11
-0.84966 13.04885 0.01050 0 -23.93169 18.72807 0.00660 -0.11470 -11
-0.43446 11.62445 0.01050 0 -21.13236 21.52739 0.00660 -0.11604 -11
